Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
1139,2021-03-07 07:20:17 UTC,F,[1-2],EUR,5+,IH,R,0,3,1,2,1,5,4,1,5,3,2,2,4,3,4,4,5,3,0,0,Door Opener
114,2021-03-07 11:33:18 UTC,F,[2-10],EUR,1,ANB,U,0,3,1,5,4,5,5,5,5,5,4,1,1,1,3,4,3,DK,0,0,Extremely cuddly
1140,2021-03-07 07:24:44 UTC,M,<1,EUR,1,IH,PU,2,2,1,2,5,2,3,3,2,4,3,2,2,1,2,2,3,3,0,0,
1141,2021-03-07 07:28:29 UTC,M,<1,EUR,1,SH,PU,0,2,3,3,2,3,3,2,3,3,3,2,2,2,2,3,2,3,0,0,Very affectionate with us2..doesn't want to see anyone  from Other
1142,2021-03-07 07:34:04 UTC,M,<1,MCO,4,SH,R,0,2,1,3,1,5,3,4,5,5,1,1,3,1,4,3,4,3,0,0,He remains inside
1143,2021-03-07 07:40:53 UTC,M,<1,SPH,4,IH,R,0,2,1,4,1,4,2,4,5,5,2,4,2,2,2,4,4,3,0,0,
1144,2021-03-07 07:42:45 UTC,F,[2-10],NR,5+,SH,R,0,2,3,4,5,3,4,4,3,3,4,2,1,4,3,4,1,3,0,0,Where the cat comes from (don't find where to buy)
1145,2021-03-07 07:46:38 UTC,F,[2-10],MCO,2,IH,R,2,3,4,4,4,5,5,4,5,2,2,1,5,5,4,3,2,3,0,0,
1146,2021-03-07 07:49:24 UTC,M,[1-2],MCO,2,IH,R,2,3,1,5,1,4,4,5,5,5,2,1,2,3,1,3,4,3,0,0,
1147,2021-03-07 07:51:27 UTC,M,<1,EUR,1,SH,PU,0,1,3,2,3,4,4,4,3,1,3,4,4,3,4,3,4,3,0,0,Very fearful but he is reckless
1148,2021-03-07 07:52:07 UTC,F,[2-10],Other,5,SH,R,0,3,1,5,1,5,5,5,5,5,2,1,4,1,1,5,1,3,0,0,
1149,2021-03-07 08:09:14 UTC,F,[1-2],EUR,1,IH,U,2,3,1,2,2,4,4,4,4,4,4,2,4,5,4,4,4,3,0,0,
115,2021-03-07 13:57:18 UTC,F,[1-2],EUR,1,AWB,U,0,2,2,4,3,5,5,5,5,4,2,1,1,3,2,4,4,DK,0,0,
1150,2021-03-07 08:15:13 UTC,F,>10,EUR,3,IH,R,2,2,4,4,1,4,4,5,5,2,3,1,1,1,1,4,1,3,0,0,
1151,2021-03-07 08:31:21 UTC,F,[1-2],EUR,1,IH,R,3,2,5,5,1,5,5,3,3,3,3,1,3,1,4,3,3,3,0,3,
1152,2021-03-07 08:35:42 UTC,F,<1,EUR,1,ANB,R,0,2,5,4,2,5,4,4,4,4,3,1,1,1,1,3,2,3,0,0,
1153,2021-03-07 08:53:14 UTC,M,>10,RAG,2,IH,R,2,3,3,5,4,5,5,1,3,3,4,2,3,3,1,3,1,3,0,1,
1154,2021-03-07 08:55:52 UTC,F,>10,EUR,1,AWB,R,2,2,1,5,3,5,5,5,5,4,5,1,3,3,4,1,4,3,0,2,
1155,2021-03-07 09:08:45 UTC,M,[2-10],EUR,2,SH,PU,2,2,2,4,3,4,3,4,5,4,3,2,4,2,2,4,3,3,0,2,
1156,2021-03-07 09:20:28 UTC,F,<1,EUR,1,SH,R,0,3,3,3,3,3,2,3,3,2,1,3,3,3,3,3,1,3,0,0,
1157,2021-03-07 09:30:55 UTC,F,>10,EUR,1,IH,R,0,2,5,5,4,4,5,3,5,2,2,1,2,5,2,4,4,3,0,0,
1158,2021-03-07 09:47:25 UTC,F,[1-2],EUR,1,SH,PU,0,2,4,3,4,4,4,4,4,2,4,3,4,3,4,4,4,3,0,0,List of Star Trek races#Changeling
1159,2021-03-07 09:55:09 UTC,F,[2-10],CHA,4,SH,PU,2,2,2,5,4,2,2,2,5,5,4,1,1,3,1,4,2,3,0,0,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
116,2021-03-07 18:01:14 UTC,F,[1-2],MCO,1,ANB,U,0,3,1,4,1,4,4,3,4,4,1,2,3,1,1,2,3,DK,0,0,
1160,2021-03-07 10:03:05 UTC,F,>10,CHA,4,SH,PU,2,2,2,4,2,4,4,4,5,4,2,1,3,3,2,4,2,3,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
1161,2021-03-07 10:09:35 UTC,F,[2-10],EUR,1,IH,R,0,3,2,4,3,4,4,4,5,5,1,2,2,3,2,4,3,3,0,0,
1162,2021-03-07 10:22:14 UTC,F,<1,BRI,1,AWB,PU,0,3,1,2,2,5,3,5,5,4,4,2,3,1,1,1,3,3,0,0,
1163,2021-03-07 10:42:10 UTC,M,<1,EUR,1,IH,R,2,2,2,2,4,3,4,2,4,3,4,3,2,1,1,4,3,3,0,0,"Regarding predation, my cat is not a good case to study, it is rather a mold.😉"
1164,2021-03-07 11:32:52 UTC,F,[1-2],Other,1,ANB,U,0,3,3,4,4,4,4,4,4,5,4,3,3,3,4,4,4,3,0,0,
1165,2021-03-07 12:39:23 UTC,F,[2-10],SAV,1,IH,U,0,3,1,1,1,5,5,5,4,5,1,4,4,3,4,4,4,3,0,0,
1166,2021-03-07 12:41:17 UTC,F,[1-2],NR,2,SH,U,2,2,1,4,2,4,4,4,4,4,3,2,2,1,2,3,5,3,0,1,Only goes out on a leash in the garden or access to the open air on the balcony.
1167,2021-03-07 12:47:00 UTC,M,[2-10],EUR,5+,IH,R,1,1,3,4,2,4,3,3,4,3,4,2,2,2,2,3,3,3,0,0,
1168,2021-03-07 13:02:05 UTC,F,[1-2],EUR,1,SH,U,2,2,3,4,5,4,5,3,4,1,5,1,1,1,3,3,2,3,0,0,
1169,2021-03-07 14:10:56 UTC,F,[2-10],EUR,2,IH,R,0,2,3,3,5,5,5,5,3,5,4,4,3,4,4,1,4,3,0,1,
117,2021-03-07 18:59:53 UTC,F,[2-10],EUR,2,AWB,PU,0,3,4,3,3,5,4,4,5,4,2,1,2,2,2,4,2,DK,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
1170,2021-03-07 15:57:33 UTC,F,>10,Other,1,SH,PU,0,3,5,4,5,5,5,5,4,1,5,1,3,1,1,3,1,3,0,0,
1171,2021-03-07 16:17:53 UTC,F,>10,TUR,3,IH,R,0,1,2,3,2,4,4,4,5,5,3,1,4,3,2,4,2,3,0,0,
1172,2021-03-07 16:29:53 UTC,M,<1,NR,3,SH,PU,1,2,2,4,1,3,3,4,5,4,1,2,3,1,3,3,3,3,0,0,
1173,2021-03-07 16:35:40 UTC,M,[1-2],MCO,2,SH,PU,0,2,3,3,3,3,3,3,3,3,3,2,3,1,2,2,3,3,0,0,
1174,2021-03-07 16:46:29 UTC,M,[2-10],EUR,1,IH,R,3,2,4,1,1,5,4,4,4,2,3,1,1,1,1,1,1,3,0,0,
1175,2021-03-07 17:27:03 UTC,M,[2-10],CHA,2,IH,R,2,2,1,4,4,5,5,4,5,4,2,1,4,4,2,5,2,3,0,2,
1176,2021-03-07 17:35:59 UTC,M,<1,BEN,3,AWB,PU,0,3,1,1,1,5,5,5,5,5,1,1,4,1,5,4,1,3,0,0,
1177,2021-03-07 18:02:47 UTC,M,>10,EUR,2,IH,PU,0,1,2,4,2,3,2,4,4,4,4,1,1,1,1,3,1,3,0,0,
1178,2021-03-07 18:04:17 UTC,M,[2-10],EUR,2,IH,PU,1,3,3,4,3,4,4,2,4,4,2,1,1,1,1,3,1,3,0,0,
1179,2021-03-07 18:05:42 UTC,M,[1-2],SAV,5+,IH,PU,1,3,2,1,1,4,4,4,3,1,4,4,4,3,4,1,4,3,0,0,
118,2021-03-07 21:13:26 UTC,M,[2-10],EUR,4,ANB,U,0,2,4,5,2,5,5,3,5,2,5,1,1,1,1,3,3,DK,0,0,
1180,2021-03-07 18:11:53 UTC,M,<1,SAV,1,IH,R,2,2,4,1,3,4,4,4,4,3,1,4,2,2,4,1,3,3,0,0,
1181,2021-03-07 18:20:39 UTC,M,[2-10],NR,2,SH,PU,3,1,2,4,1,4,3,3,4,3,4,1,1,1,1,3,3,3,0,0,
1182,2021-03-07 18:30:12 UTC,M,[2-10],SAV,3,IH,R,0,2,1,3,3,5,5,5,5,5,1,1,3,1,1,1,1,3,0,0,
1183,2021-03-07 18:31:14 UTC,F,[2-10],BIR,3,IH,R,2,3,4,4,3,5,5,4,5,3,2,1,1,1,3,3,3,3,0,1,
1184,2021-03-07 18:32:06 UTC,M,[2-10],MCO,3,IH,R,0,2,1,5,1,5,5,5,5,5,5,1,1,1,1,1,1,3,0,0,
1185,2021-03-07 18:36:34 UTC,M,>10,EUR,2,SH,R,2,2,5,5,5,3,3,4,5,2,5,1,4,4,1,1,1,3,0,1,
1186,2021-03-07 18:42:18 UTC,F,[2-10],EUR,3,SH,U,0,2,4,5,4,5,5,4,5,5,2,1,1,1,2,3,2,3,0,0,
1187,2021-03-07 18:58:56 UTC,F,[2-10],EUR,3,IH,R,2,2,3,4,1,3,5,3,2,1,5,5,4,5,5,3,4,3,0,2,F sterilized obese
1188,2021-03-07 19:19:26 UTC,M,<1,EUR,2,IH,PU,0,1,4,3,1,5,3,5,5,3,2,4,3,2,3,4,4,3,0,0,
1189,2021-03-07 20:10:11 UTC,M,[1-2],SAV,1,AWB,R,2,2,4,2,1,5,3,2,2,1,4,4,5,3,3,4,4,3,0,0,
119,2021-03-07 21:33:17 UTC,F,[1-2],MCO,2,IH,R,0,1,1,1,1,4,2,4,2,1,5,5,4,2,1,2,1,DK,0,0,Don't go out. 
1190,2021-03-07 20:12:50 UTC,M,[1-2],BEN,1,IH,R,3,2,4,3,2,5,5,5,5,2,5,5,5,1,5,3,3,3,0,4,My cat has a weenect gps so I don't lose it 🙂
1191,2021-03-07 20:49:26 UTC,F,>10,NR,1,SH,R,1,2,1,4,1,5,5,4,5,5,3,1,5,5,5,2,1,3,0,3,IHnette aged very hunter younger dr prefer birds but to this day old does not go out much and no longer hunts in the company of a Malinois dog but it is she who must
1192,2021-03-07 21:07:41 UTC,M,[2-10],NR,4,IH,R,2,2,4,5,1,5,4,4,5,1,2,1,1,1,1,4,4,3,0,0,
1193,2021-03-07 21:14:49 UTC,M,<1,Other,1,SH,PU,0,2,3,4,2,5,5,5,5,4,3,1,1,1,1,1,3,3,0,0,
1194,2021-03-07 21:20:21 UTC,F,[2-10],EUR,1,SH,R,0,3,3,4,3,4,5,5,5,3,2,3,1,3,3,5,3,3,0,0,"Always lives indoors, goes outside, plays a lot with me and the dogs, she tries to go outside when I'm out too long and she has to follow me everywhere in the house. She has a dozen toys, a cat tree, drix litters with their carpet."
1195,2021-03-07 21:54:05 UTC,F,[2-10],BRI,3,SH,U,0,3,3,4,2,5,5,3,4,3,4,1,1,3,1,1,1,3,0,0,My cat does not go out so he does not hunt but he carries me mice or birds in toys
1196,2021-03-07 21:56:49 UTC,F,>10,TUR,3,SH,U,3,2,3,5,2,4,4,4,3,3,4,1,1,3,1,3,3,3,0,0,
1197,2021-03-07 22:15:10 UTC,M,[2-10],BRI,2,SH,PU,0,2,3,4,3,4,5,5,4,4,3,1,4,3,1,5,2,3,0,0,
1198,2021-03-07 22:18:53 UTC,M,<1,EUR,1,SH,PU,0,2,2,4,3,4,4,4,5,4,2,2,2,3,2,4,4,3,0,0,
1199,2021-03-07 23:09:51 UTC,M,<1,EUR,2,IH,R,0,2,4,2,2,4,5,4,5,2,2,1,1,3,3,4,4,3,0,0,
12,2021-02-12 20:58:41 UTC,M,<1,EUR,3,AWB,R,0,2,1,3,2,5,3,4,5,5,1,4,3,2,2,5,5,DK,0,0,It does not hunt outdoors but at times of hunting with the game
120,2021-03-07 23:42:54 UTC,M,[1-2],NR,1,IH,R,0,3,1,4,1,5,3,5,5,4,1,2,1,1,3,5,4,DK,0,0,"It catches insects (spider, flies, etc.)"
1200,2021-03-07 23:10:11 UTC,F,<1,EUR,1,IH,R,3,3,1,4,1,5,5,5,4,4,3,1,2,1,1,4,5,3,0,1,
1201,2021-03-07 23:13:02 UTC,M,<1,SPH,1,SH,PU,2,2,3,2,2,4,3,4,4,4,2,3,3,1,4,4,3,3,0,0,"Being still a kitten, he is discovering, hence his 1 hunting instinct"
1202,2021-03-07 23:28:59 UTC,F,[2-10],EUR,4,SH,PU,1,2,2,5,5,2,3,4,5,5,5,1,1,5,3,4,2,3,0,0,
1203,2021-03-07 23:31:09 UTC,M,>10,NR,4,SH,PU,3,3,1,5,1,4,4,4,5,5,2,2,1,2,1,1,3,3,0,0,
1204,2021-03-08 03:17:27 UTC,F,[1-2],EUR,2,ANB,PU,0,3,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,3,0,0,
1205,2021-03-08 03:29:38 UTC,F,[1-2],BRI,1,SH,U,0,1,5,5,3,5,5,4,5,2,5,1,1,3,1,4,1,3,0,0,
1206,2021-03-08 05:05:26 UTC,M,[2-10],NR,4,SH,R,0,2,2,4,2,5,4,4,5,3,3,2,3,2,4,4,4,3,0,0,
1207,2021-03-08 06:20:05 UTC,M,[2-10],NR,2,IH,R,3,2,2,3,2,3,4,4,4,5,3,1,1,2,1,3,2,3,0,0,
1208,2021-03-08 06:23:12 UTC,F,[2-10],NR,2,IH,R,3,1,4,2,2,3,4,4,4,2,5,1,4,4,2,3,1,3,0,1,
1209,2021-03-08 06:47:44 UTC,F,<1,MCO,3,SH,R,0,2,1,3,1,4,4,4,4,4,1,2,2,1,4,3,4,3,0,0,
121,2021-03-08 00:44:22 UTC,M,<1,NR,1,IH,PU,0,2,5,4,3,4,5,4,1,1,4,2,4,3,4,4,5,DK,0,0,"He does not purr... and he is very nervous , even after more than 2 months with us ..."
1210,2021-03-08 06:54:38 UTC,M,<1,SAV,1,AWB,U,0,1,3,4,3,5,3,4,5,5,4,3,5,3,3,3,2,3,0,0,
1211,2021-03-08 08:05:14 UTC,M,[1-2],BRI,1,IH,PU,0,2,4,3,4,5,4,4,4,4,3,1,2,1,1,1,1,3,0,0,
1212,2021-03-08 08:25:39 UTC,F,>10,NR,1,SH,R,1,2,2,5,4,4,4,3,5,4,4,2,3,4,3,4,2,3,0,0,
1213,2021-03-08 08:33:28 UTC,F,[2-10],NR,1,AWB,PU,1,2,4,3,4,4,4,4,4,1,4,1,3,4,3,4,2,3,0,0,"She only goes out on the terrace. She chases straws, cotton stalks and even clean tampons straight into the drawer. She also chases all objects with feathers and brings them to me as a gift."
1214,2021-03-08 08:49:58 UTC,M,>10,DK,4,IH,U,2,2,4,4,4,5,4,5,5,4,3,3,2,2,2,3,2,3,0,0,
1215,2021-03-08 09:53:23 UTC,F,[2-10],CHA,1,IH,R,0,2,4,5,2,4,4,3,5,2,4,2,2,3,3,4,2,3,0,0,
1216,2021-03-08 10:23:36 UTC,F,>10,RAG,1,SH,R,1,3,3,5,4,5,5,5,5,2,3,1,5,4,2,4,4,3,0,0,DoIHne 2 bitches at home is the mistress of the place!
1217,2021-03-08 11:39:08 UTC,M,[1-2],NR,1,SH,PU,1,3,1,3,3,5,5,5,5,5,1,2,4,4,2,4,2,3,0,1,
1218,2021-03-08 13:03:06 UTC,F,<1,EUR,2,AWB,U,3,2,4,4,4,5,5,5,5,2,1,1,5,3,4,3,4,3,0,0,"She has a wild instinct and I think that as soon as I have a garden she will hunt a lot, it's visceral in her. I have a vegetarian cat and a wild cat 😻"
1219,2021-03-08 15:03:52 UTC,M,<1,EUR,2,IH,R,0,2,4,2,2,4,5,4,5,2,2,1,1,3,3,4,4,3,0,0,
122,2021-03-08 03:48:45 UTC,M,[2-10],SPH,1,ANB,U,0,2,3,4,3,5,5,5,5,5,1,3,1,3,3,1,1,DK,0,0,
1220,2021-03-08 15:13:47 UTC,F,<1,SAV,3,IH,R,1,2,1,3,1,5,4,4,5,4,2,3,4,1,2,4,4,3,0,0,
1221,2021-03-08 16:57:31 UTC,M,<1,EUR,2,IH,R,0,2,4,2,2,4,5,4,5,2,2,1,1,3,3,4,4,3,0,0,
1222,2021-03-08 17:01:38 UTC,F,<1,DK,1,IH,R,2,2,1,2,1,5,5,5,5,5,1,2,3,3,5,4,5,3,0,0,
1223,2021-03-08 17:25:18 UTC,M,[1-2],MCO,3,AWB,U,0,2,4,4,1,5,3,5,4,4,2,1,1,1,1,2,2,3,0,0,
1224,2021-03-08 18:29:24 UTC,M,<1,EUR,1,IH,R,0,2,4,2,1,4,5,5,2,4,5,5,5,2,4,4,4,3,0,0,
1225,2021-03-08 18:57:26 UTC,F,<1,DK,1,IH,R,2,2,1,2,1,5,5,5,5,5,1,2,3,3,5,4,5,3,0,0,
1226,2021-03-08 21:30:57 UTC,F,[1-2],BRI,2,SH,PU,0,3,2,5,1,5,5,5,5,4,1,1,5,1,1,5,4,3,0,0,
1227,2021-03-08 21:32:21 UTC,M,<1,Other,2,SH,PU,0,3,1,4,1,5,5,5,5,5,3,1,1,1,4,5,5,3,0,0,
1228,2021-03-08 22:06:51 UTC,F,[2-10],EUR,2,SH,PU,2,2,4,4,2,4,5,5,5,4,1,1,1,1,3,3,3,3,0,3,
1229,2021-03-09 02:43:57 UTC,M,<1,Other,1,IH,R,1,3,5,5,1,5,5,5,5,5,2,1,1,1,2,5,1,3,0,0,
123,2021-03-08 08:57:03 UTC,M,<1,BRI,1,ANB,U,0,3,1,4,3,4,4,4,4,5,1,2,3,3,4,4,4,DK,0,0,
1230,2021-03-09 08:12:50 UTC,M,[2-10],NR,1,IH,PU,3,3,4,5,5,4,4,3,5,5,4,1,1,2,1,4,4,3,0,0,
1231,2021-03-09 09:45:22 UTC,M,[1-2],NR,2,IH,PU,3,3,1,2,2,4,4,3,5,4,3,2,4,3,3,4,4,3,0,3,Love to hunt grasshoppers
1232,2021-03-09 11:21:17 UTC,M,[2-10],BRI,2,SH,R,3,2,3,3,1,3,4,3,3,3,4,3,4,3,3,3,4,3,0,1,
1233,2021-03-09 14:11:24 UTC,F,[1-2],EUR,1,IH,R,4,2,3,3,3,4,4,4,2,2,4,4,3,3,3,3,3,3,0,0,
1234,2021-03-09 22:10:46 UTC,F,[2-10],EUR,1,IH,R,1,2,4,4,4,4,4,3,3,1,4,3,3,3,3,3,4,3,0,0,
1235,2021-03-09 23:12:52 UTC,F,<1,EUR,2,AWB,R,2,2,2,3,2,4,4,5,4,4,3,3,2,4,4,4,5,3,0,0,
1236,2021-03-10 12:36:52 UTC,M,<1,EUR,1,IH,R,1,2,2,2,3,4,2,4,5,4,2,3,3,3,4,2,3,3,0,1,"My cat lives from Tuesday to Friday in an apartment and does not go out, from Friday evening to Monday evening in a country house where he goes out a lot"
1237,2021-03-10 12:54:58 UTC,F,[1-2],SAV,2,SH,PU,0,2,2,1,1,4,3,4,4,4,1,2,2,1,3,3,4,3,0,0,My cat only goes out for leash rides.
1238,2021-03-10 15:16:02 UTC,F,[2-10],NR,2,IH,R,0,3,3,3,2,5,5,5,4,4,4,2,4,3,3,4,4,3,0,0,
1239,2021-03-13 13:08:44 UTC,F,[2-10],DK,2,IH,R,1,2,5,4,4,3,3,3,5,2,3,1,1,2,1,3,3,3,0,0,
124,2021-03-08 23:30:03 UTC,M,[1-2],EUR,1,ANB,U,0,2,1,5,3,5,4,4,5,5,3,1,1,3,4,4,5,DK,0,0,
1240,2021-03-13 13:11:01 UTC,F,[1-2],BEN,4,IH,R,0,3,1,4,1,4,4,5,5,4,4,2,2,2,4,4,5,3,0,0,
1241,2021-03-13 13:12:46 UTC,F,[2-10],NR,2,SH,U,0,2,5,3,2,4,2,3,5,1,5,2,5,4,3,3,3,3,0,0,
1242,2021-03-13 13:13:09 UTC,M,[2-10],BEN,4,SH,PU,0,1,2,4,3,4,5,5,5,1,4,3,5,4,4,4,5,3,0,0,
1243,2021-03-13 13:15:20 UTC,M,<1,EUR,2,IH,R,3,2,1,4,3,4,4,3,4,4,4,1,1,1,1,4,4,3,0,4,
1244,2021-03-13 13:16:02 UTC,M,[2-10],EUR,4,IH,R,0,3,5,3,2,4,5,4,4,2,4,1,1,1,3,3,3,3,0,0,
1245,2021-03-13 13:16:54 UTC,F,<1,BEN,2,IH,R,0,2,1,2,1,4,2,4,2,4,2,1,4,1,4,2,3,3,0,0,"It's a dog cat.
She comes to see me at the door when I get home from work. She brings back the objects ."
1246,2021-03-13 13:18:54 UTC,F,<1,BEN,3,AWB,U,0,2,2,1,1,4,4,4,4,4,2,2,2,2,4,4,3,3,0,0,
1247,2021-03-13 13:20:03 UTC,M,[1-2],MCO,3,AWB,U,0,2,4,4,1,5,4,5,4,4,1,1,1,1,1,3,3,3,0,0,
1248,2021-03-13 13:21:14 UTC,M,[2-10],EUR,3,AWB,U,0,0,2,5,2,3,3,2,5,5,2,2,4,3,2,4,1,3,0,0,
1249,2021-03-13 13:25:08 UTC,F,[1-2],EUR,5+,SH,U,2,3,2,4,1,5,4,5,5,4,4,1,4,3,1,4,4,3,0,1,
125,2021-03-09 00:39:09 UTC,F,[2-10],EUR,4,ANB,R,0,1,3,5,3,4,1,1,4,5,3,1,1,3,1,4,5,DK,0,0,
1250,2021-03-13 13:25:50 UTC,F,[2-10],EUR,3,IH,PU,3,2,4,4,4,4,4,3,5,1,4,1,3,2,1,5,3,3,0,1,
1251,2021-03-13 13:26:21 UTC,F,[2-10],EUR,3,IH,R,2,2,4,4,5,3,3,1,5,2,1,1,2,1,1,5,5,3,0,0,"Learned tricks (give paw, jump in arms...)"
1252,2021-03-13 13:26:28 UTC,M,<1,BEN,3,IH,R,0,2,4,4,2,4,4,4,4,4,2,2,2,2,2,4,4,3,0,0,
1253,2021-03-13 13:26:57 UTC,M,<1,EUR,2,IH,R,1,3,3,2,2,5,5,5,4,4,3,4,4,4,3,4,2,3,0,0,
1254,2021-03-13 13:29:20 UTC,M,[2-10],BEN,1,SH,U,1,3,1,1,1,5,4,5,4,4,1,4,5,5,5,4,4,3,0,1,Very smart doIHnant with the Others but adorable with us adult as children and any Other person coming to my house.
1255,2021-03-13 13:29:38 UTC,F,[2-10],MCO,3,IH,PU,2,2,4,4,1,5,5,5,3,4,1,1,2,2,2,4,3,3,0,0,"it can't go far, harness and very long leash"
1256,2021-03-13 13:31:47 UTC,F,[2-10],EUR,2,IH,R,0,2,5,4,4,5,5,4,5,2,2,1,1,2,2,4,2,3,0,0,Ultra hug
1257,2021-03-13 13:32:14 UTC,F,[1-2],EUR,3,IH,PU,3,2,5,2,1,3,4,3,2,3,1,2,1,1,5,3,4,3,0,1,
1258,2021-03-13 13:33:40 UTC,F,[2-10],EUR,4,IH,R,1,3,4,4,4,4,4,3,4,4,3,1,1,1,1,4,4,3,0,0,
1259,2021-03-13 13:33:42 UTC,M,[2-10],EUR,3,IH,R,3,1,4,4,2,4,4,3,4,1,1,1,1,1,3,4,3,3,0,0,
126,2021-03-10 14:28:36 UTC,F,[1-2],EUR,2,ANB,U,0,2,1,5,1,5,5,5,5,5,1,5,1,1,1,5,1,DK,0,0,
1260,2021-03-13 13:33:56 UTC,M,[2-10],BEN,2,SH,PU,2,1,1,4,1,3,3,3,4,4,1,1,4,4,2,4,2,3,0,1,
1261,2021-03-13 13:34:45 UTC,M,<1,BEN,1,AWB,U,1,2,1,1,3,5,5,5,5,5,1,4,5,3,5,5,5,3,0,0,
1262,2021-03-13 13:34:47 UTC,F,>10,NR,2,IH,U,0,2,3,2,3,2,1,1,3,4,5,1,3,5,5,4,3,3,0,0,Clumsy cat. Flat kitten at birth.
1263,2021-03-13 13:35:12 UTC,F,[2-10],NR,2,IH,R,0,3,4,4,3,4,4,4,4,1,3,1,1,1,1,4,3,3,0,0,My pussy kills spiders and insects and eats them
1264,2021-03-13 13:36:27 UTC,M,[2-10],MCO,5+,IH,R,3,3,1,1,1,4,2,3,5,5,1,2,1,1,1,4,5,3,0,1,
1265,2021-03-13 13:38:45 UTC,F,[1-2],BEN,1,IH,R,0,2,3,3,2,4,4,4,4,4,3,3,4,4,4,3,3,3,0,0,
1266,2021-03-13 13:38:46 UTC,F,>10,BIR,1,IH,R,1,3,1,1,2,5,5,3,5,3,1,2,1,2,2,4,3,3,0,0,She is 11 years old and has always been like this
1267,2021-03-13 13:39:10 UTC,M,[2-10],BEN,3,IH,R,1,2,1,4,1,5,5,5,5,4,2,1,5,3,3,5,1,3,0,0,Verbose
1268,2021-03-13 13:40:01 UTC,M,[2-10],BEN,4,IH,PU,2,2,1,1,1,5,5,5,3,5,5,2,3,1,5,5,3,3,0,0,
1269,2021-03-13 13:41:25 UTC,F,[2-10],BEN,3,SH,R,0,2,2,5,2,5,5,5,5,1,5,1,1,1,1,5,3,3,0,0,
127,2021-03-13 13:11:45 UTC,F,[1-2],EUR,1,ANB,R,0,2,4,5,3,5,4,3,4,2,5,2,1,3,2,4,4,DK,0,0,
1270,2021-03-13 13:43:20 UTC,F,[1-2],BEN,1,IH,R,2,2,2,2,1,5,5,5,5,2,2,2,2,1,4,3,3,3,0,0,"Very exclusive towards us, does not like strangers. Adorable and cuddly with me, very playful with my companion. Sleep often see with us all the time. Has cuddly behaviors related to it."
1271,2021-03-13 13:46:05 UTC,M,[2-10],EUR,3,SH,U,2,3,2,2,3,4,4,4,4,4,3,1,4,3,1,2,1,3,0,0,
1272,2021-03-13 13:46:23 UTC,F,<1,NR,2,IH,R,0,2,1,2,1,3,3,3,3,3,3,2,3,2,3,2,2,3,0,0,
1273,2021-03-13 13:46:36 UTC,M,[2-10],EUR,1,SH,U,2,2,3,1,4,5,5,5,4,2,4,2,5,4,5,1,2,3,0,0,Lived 3 previous years in an apartment so did not know nature
1274,2021-03-13 13:47:16 UTC,M,>10,NR,1,SH,PU,2,3,2,4,4,4,4,5,5,4,3,2,2,3,5,1,3,3,0,0,
1275,2021-03-13 13:48:24 UTC,M,<1,MCO,5,AWB,U,2,3,4,4,2,5,5,5,5,5,4,1,5,1,1,1,1,3,0,0,
1276,2021-03-13 13:49:22 UTC,M,[2-10],EUR,3,IH,U,1,3,4,4,2,5,5,2,4,4,4,1,3,1,1,5,2,3,0,0,
1277,2021-03-13 13:49:36 UTC,F,>10,PER,5+,SH,PU,2,2,2,4,2,5,5,4,5,5,2,1,1,1,3,4,4,3,0,0,
1278,2021-03-13 13:51:02 UTC,M,[2-10],MCO,2,IH,U,0,1,3,4,3,5,5,4,5,3,2,1,1,1,1,3,4,3,0,0,
1279,2021-03-13 13:53:00 UTC,F,[1-2],BEN,3,IH,R,2,1,3,2,3,4,4,4,5,3,3,2,4,3,4,3,3,3,0,3,
128,2021-03-13 13:11:55 UTC,F,[2-10],EUR,2,ANB,U,0,2,1,2,1,5,4,3,4,4,3,1,3,1,3,3,1,DK,0,0,She speaks IHaughtly different depending on the situation
1280,2021-03-13 13:54:21 UTC,F,>10,EUR,4,IH,R,3,2,4,5,5,4,4,5,4,1,4,1,4,3,2,4,4,3,0,0,All the Others hunt but not Lucie!
1281,2021-03-13 13:54:49 UTC,M,[2-10],NR,5+,IH,R,2,2,4,3,4,4,4,5,5,3,3,1,1,1,1,3,3,3,0,4,
1282,2021-03-13 13:57:49 UTC,M,>10,EUR,1,IH,R,1,3,5,5,5,5,5,5,2,1,5,1,1,5,4,4,4,3,0,1,
1283,2021-03-13 13:59:47 UTC,F,[2-10],DK,2,SH,R,0,3,4,3,4,4,4,4,4,1,3,1,1,4,4,1,4,3,0,1,
1284,2021-03-13 14:04:36 UTC,M,<1,EUR,2,IH,PU,2,2,1,4,1,4,4,4,4,4,1,1,3,1,1,2,2,3,0,0,It only hunts earthworms
