Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
733,2021-03-13 16:34:20 UTC,M,[2-10],BIR,2,IH,R,3,1,4,2,2,4,4,2,3,1,2,3,3,3,4,3,2,3,1,4,
987,2021-02-18 08:42:22 UTC,M,[2-10],BIR,1,IH,PU,1,2,3,4,3,4,3,3,5,5,4,1,1,3,3,4,4,3,0,0,
1870,2021-02-17 22:01:07 UTC,M,[2-10],BIR,1,SH,PU,1,2,2,3,2,4,3,4,4,4,3,1,2,2,2,3,4,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 55 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
227,2021-03-14 14:16:58 UTC,M,[2-10],BIR,2,IH,R,0,3,4,4,2,5,4,3,5,4,2,1,4,1,3,4,4,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1778,2021-02-11 21:22:47 UTC,M,>10,BIR,5+,SH,R,0,3,4,4,4,4,4,1,4,3,4,1,1,1,1,4,1,2,0,0,
1812,2021-02-15 16:11:36 UTC,F,[2-10],BIR,1,SH,PU,0,3,4,3,5,5,5,5,5,3,4,1,3,4,4,5,3,2,0,1,
422,2021-03-06 21:11:07 UTC,F,<1,BIR,4,IH,PU,2,3,1,3,1,3,3,3,4,3,1,1,1,1,2,3,1,3,2,2,
1002,2021-02-18 18:55:18 UTC,F,>10,BIR,2,IH,R,1,3,4,4,4,4,4,4,4,4,1,1,1,1,1,4,1,3,0,0,
2542,2021-02-16 09:37:57 UTC,F,>10,BIR,1,AWB,PU,1,3,2,4,2,4,4,3,4,3,3,1,3,3,1,4,1,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 31 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1823,2021-02-15 19:39:52 UTC,F,[1-2],BIR,2,AWB,PU,0,2,1,4,1,4,3,3,4,4,2,1,1,1,1,3,2,2,0,0,
911,2021-02-15 21:15:51 UTC,F,[1-2],BIR,1,AWB,R,1,2,1,2,3,5,5,5,4,4,4,1,4,3,2,4,5,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 19 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
865,2021-02-11 20:31:49 UTC,M,[1-2],BIR,5,IH,R,0,3,2,2,1,5,3,5,4,2,2,3,4,2,3,2,2,3,0,0,
920,2021-02-16 09:44:00 UTC,M,[2-10],BIR,5+,IH,R,0,3,1,4,1,5,4,3,5,5,2,1,2,1,1,3,3,3,0,0,
1818,2021-02-15 18:40:08 UTC,F,<1,BIR,2,SH,R,0,2,1,4,3,3,1,3,5,4,1,2,2,1,3,3,3,2,0,0,
243,2021-02-12 22:41:17 UTC,M,[1-2],BIR,3,IH,R,3,2,4,5,2,5,5,5,4,1,4,1,4,2,4,2,1,3,4,4,
1780,2021-02-11 21:26:19 UTC,F,[2-10],BIR,1,AWB,U,1,2,2,4,3,5,4,4,5,4,2,1,3,2,2,4,4,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 03 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1183,2021-03-07 18:31:14 UTC,F,[2-10],BIR,3,IH,R,2,3,4,4,3,5,5,4,5,3,2,1,1,1,3,3,3,3,0,1,
2568,2021-02-17 22:00:33 UTC,M,<1,BIR,1,AWB,R,0,2,2,4,3,4,4,4,5,4,2,4,3,3,3,3,4,1,0,0,
2494,2021-02-12 09:01:46 UTC,F,<1,BIR,1,IH,PU,0,3,1,3,2,4,4,3,4,4,1,2,2,3,1,4,3,1,0,0,
2481,2021-02-11 18:33:55 UTC,F,[1-2],BIR,2,AWB,R,0,1,1,1,1,4,5,5,2,4,1,4,4,1,1,1,3,1,0,0,
904,2021-02-15 18:20:30 UTC,M,<1,BIR,1,AWB,U,0,3,1,3,1,5,3,5,5,5,2,1,1,1,1,4,2,3,0,0,
912,2021-02-15 22:11:30 UTC,F,[2-10],BIR,5+,IH,R,0,2,2,5,4,2,2,4,5,4,4,2,2,2,2,4,4,3,0,0,
2491,2021-02-12 00:13:31 UTC,M,[2-10],BIR,2,AWB,PU,1,2,2,4,3,4,4,4,4,4,2,1,1,1,3,4,3,1,0,0,
1266,2021-03-13 13:38:46 UTC,F,>10,BIR,1,IH,R,1,3,1,1,2,5,5,3,5,3,1,2,1,2,2,4,3,3,0,0,She is 11 years old and has always been like this
1445,2021-03-13 22:02:45 UTC,F,[2-10],BIR,2,SH,R,2,2,1,3,1,5,5,5,3,4,1,4,4,4,4,4,2,3,0,1,She is in a harness....too afraid to move away... she is a good chaser....very....feline.... compared to the PER
1841,2021-02-16 10:44:24 UTC,M,[2-10],BIR,2,SH,PU,0,2,1,2,2,3,3,5,4,5,1,3,2,2,3,4,2,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 58 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
899,2021-02-15 16:21:39 UTC,M,[2-10],BIR,2,IH,R,0,3,1,5,2,4,4,4,3,3,3,2,4,3,2,4,1,3,0,0,
840,2021-03-15 18:18:52 UTC,M,<1,EUR,5+,IH,R,2,2,1,3,1,4,1,4,5,5,1,3,1,1,5,5,5,3,1,2,
2469,2021-03-13 23:00:20 UTC,F,[2-10],EUR,1,SH,PU,1,2,2,4,5,5,5,5,2,4,5,1,2,5,4,3,4,1,1,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 40 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3080,2021-03-14 16:38:11 UTC,M,[1-2],EUR,1,AWB,PU,0,2,1,3,1,4,4,4,4,5,2,1,3,2,4,5,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 27 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1099,2021-03-06 20:52:17 UTC,F,<1,EUR,1,AWB,U,0,2,2,4,2,4,4,5,4,5,2,1,1,1,1,1,4,3,0,0,
285,2021-03-16 01:19:27 UTC,DK,[2-10],EUR,2,SH,PU,4,1,4,5,1,4,5,5,4,2,4,1,4,1,1,4,1,3,4,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 57 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3070,2021-03-14 12:25:34 UTC,M,<1,EUR,2,AWB,U,2,2,1,2,1,4,2,4,5,2,1,5,1,1,4,1,4,1,0,0,
2698,2021-03-06 20:38:12 UTC,F,[1-2],EUR,1,SH,U,2,3,4,4,1,4,4,4,2,2,3,2,4,3,4,4,3,1,0,1,
520,2021-03-14 18:41:05 UTC,F,[1-2],EUR,3,IH,R,3,1,4,4,4,4,4,4,4,1,4,3,1,4,4,1,3,3,2,4,
1198,2021-03-07 22:18:53 UTC,M,<1,EUR,1,SH,PU,0,2,2,4,3,4,4,4,5,4,2,2,2,3,2,4,4,3,0,0,
853,2021-02-10 17:49:31 UTC,F,[2-10],EUR,1,IH,PU,3,2,1,3,4,5,5,5,4,4,2,1,1,1,1,4,1,3,1,2,
2758,2021-03-07 17:14:02 UTC,F,<1,EUR,1,SH,U,0,2,1,4,3,5,3,2,5,5,3,1,1,3,1,4,4,1,0,0,
118,2021-03-07 21:13:26 UTC,M,[2-10],EUR,4,ANB,U,0,2,4,5,2,5,5,3,5,2,5,1,1,1,1,3,3,DK,0,0,
454,2021-03-08 19:33:55 UTC,M,[2-10],EUR,4,IH,U,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,3,2,3,
1257,2021-03-13 13:32:14 UTC,F,[1-2],EUR,3,IH,PU,3,2,5,2,1,3,4,3,2,3,1,2,1,1,5,3,4,3,0,1,
2855,2021-03-13 13:57:13 UTC,F,<1,EUR,2,ANB,U,0,2,1,2,2,5,5,5,5,3,2,1,1,1,2,5,2,1,0,0,
2981,2021-03-13 18:48:42 UTC,F,>10,EUR,1,ANB,U,0,3,5,3,3,5,3,4,5,2,2,1,1,3,2,4,3,1,0,0,
291,2021-02-13 06:41:11 UTC,M,[2-10],EUR,1,IH,R,3,2,1,4,2,5,5,5,4,3,4,2,5,3,2,4,2,3,3,4,
1915,2021-02-19 12:07:00 UTC,F,[2-10],EUR,3,IH,R,1,3,4,4,2,5,4,2,4,4,2,4,1,1,2,5,5,2,0,0,
3089,2021-03-14 20:39:25 UTC,M,[2-10],EUR,1,AWB,PU,2,3,4,2,3,5,4,5,4,2,4,3,4,3,4,4,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 26 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2385,2021-03-15 00:04:28 UTC,M,[2-10],EUR,1,AWB,PU,0,3,3,5,3,5,5,5,5,5,3,1,2,3,3,4,3,2,0,4,
125,2021-03-09 00:39:09 UTC,F,[2-10],EUR,4,ANB,R,0,1,3,5,3,4,1,1,4,5,3,1,1,3,1,4,5,DK,0,0,
672,2021-03-08 09:38:45 UTC,F,[2-10],EUR,5+,IH,R,2,2,4,4,1,5,5,4,5,2,1,1,4,3,1,4,1,3,1,3,
1723,2021-03-13 16:31:12 UTC,M,>10,EUR,1,SH,R,2,2,4,4,4,2,4,4,4,2,4,4,4,4,4,3,3,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2052,2021-03-07 09:35:06 UTC,M,[2-10],EUR,1,SH,R,3,2,1,5,2,5,3,3,5,5,2,1,1,2,1,2,4,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 36 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2659,2021-03-06 17:55:11 UTC,M,[2-10],EUR,4,SH,PU,0,2,3,4,1,5,4,4,4,2,2,1,4,2,3,4,2,1,0,0,
3092,2021-03-14 22:15:16 UTC,F,<1,EUR,5,AWB,PU,0,3,1,4,1,4,3,4,4,4,1,4,3,1,1,1,3,1,0,0,
2089,2021-03-07 23:23:12 UTC,M,<1,EUR,2,ANB,U,0,3,4,4,3,4,4,5,4,1,3,2,4,2,4,5,4,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 32 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
580,2021-02-18 10:38:31 UTC,F,[2-10],EUR,4,SH,PU,3,2,1,3,1,4,4,4,3,3,4,4,4,4,4,2,2,3,1,2,
644,2021-03-07 08:08:16 UTC,M,[2-10],EUR,1,IH,R,3,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,3,1,4,
2507,2021-02-13 12:37:07 UTC,F,[2-10],EUR,1,ANB,R,0,3,2,2,3,2,2,2,2,1,1,1,2,2,1,2,2,1,0,0,
34,2021-02-17 18:12:21 UTC,F,<1,EUR,2,SH,PU,0,2,1,2,2,5,5,5,4,4,3,1,2,2,2,2,2,DK,0,0,
3091,2021-03-14 22:11:22 UTC,F,<1,EUR,1,AWB,U,2,2,5,2,3,4,4,4,5,5,2,1,1,3,1,1,2,1,0,0,
89,2021-03-06 19:02:20 UTC,F,[1-2],EUR,2,SH,R,0,3,4,4,3,4,5,5,5,3,2,2,4,2,2,5,5,DK,0,0,
2645,2021-03-06 17:26:39 UTC,M,[2-10],EUR,1,AWB,U,0,2,4,4,3,4,2,3,5,1,2,1,3,3,1,5,4,1,0,0,
680,2021-03-09 23:11:19 UTC,M,>10,EUR,1,SH,R,3,2,4,4,2,5,5,5,4,2,4,2,4,4,2,3,2,3,1,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 46 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
370,2021-03-14 12:02:24 UTC,M,[2-10],EUR,2,SH,R,3,2,4,3,3,4,4,4,3,1,2,3,3,2,4,2,3,3,3,4,
1612,2021-03-06 17:43:43 UTC,F,<1,EUR,1,IH,PU,2,3,3,2,1,5,5,5,4,2,4,2,3,1,3,4,4,2,2,2,
2780,2021-03-07 22:55:06 UTC,F,[2-10],EUR,4,AWB,U,1,2,4,5,1,4,5,3,4,5,3,1,1,1,1,1,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 05 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2101,2021-03-08 14:57:59 UTC,M,<1,EUR,2,SH,R,1,2,3,2,3,5,3,3,5,3,3,1,3,3,3,3,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 29 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1590,2021-03-06 22:15:16 UTC,M,[1-2],EUR,2,IH,R,3,2,2,2,1,2,2,2,2,2,2,1,2,1,3,2,1,2,3,4,
404,2021-03-06 17:25:21 UTC,M,<1,EUR,3,IH,U,3,3,4,3,3,4,5,5,5,4,2,1,3,3,3,4,4,3,2,0,
2909,2021-03-13 15:34:35 UTC,F,[2-10],EUR,1,AWB,U,0,3,4,5,2,5,5,4,5,3,2,1,4,3,1,4,4,1,0,0,
510,2021-03-14 09:13:18 UTC,F,[2-10],EUR,1,IH,PU,3,2,3,2,3,5,5,5,4,2,4,1,5,3,2,4,2,3,2,4,
2061,2021-03-07 11:11:31 UTC,M,<1,EUR,1,SH,PU,1,2,2,2,2,5,4,5,4,4,2,2,4,4,5,4,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 34 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2003,2021-03-06 19:22:15 UTC,M,<1,EUR,1,AWB,U,1,2,2,4,2,4,4,3,4,4,3,1,1,1,1,4,4,2,0,0,
2470,2021-03-13 23:00:37 UTC,F,[1-2],EUR,2,AWB,U,2,1,4,4,4,3,4,4,4,3,3,2,2,4,2,4,3,1,1,2,
652,2021-03-07 15:49:15 UTC,M,[2-10],EUR,1,IH,R,3,2,4,4,2,4,5,4,4,3,2,3,3,3,4,4,3,3,1,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 50 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1695,2021-03-09 20:48:51 UTC,F,[2-10],EUR,1,SH,PU,2,2,4,3,3,4,5,5,5,4,4,1,3,3,3,3,2,2,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1793,2021-02-12 11:13:55 UTC,F,[1-2],EUR,1,IH,R,1,1,1,1,3,4,4,4,4,5,4,4,4,3,4,3,3,2,0,0,
1796,2021-02-12 18:44:04 UTC,F,<1,EUR,1,SH,U,0,2,1,3,3,5,4,4,5,5,1,1,1,3,3,3,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 01 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
259,2021-03-06 23:10:21 UTC,M,>10,EUR,2,SH,R,3,2,2,3,2,4,4,4,3,3,4,3,4,3,4,3,3,3,4,4,
583,2021-02-18 16:16:36 UTC,F,[1-2],EUR,5+,IH,R,4,2,1,5,1,5,2,3,5,3,1,1,1,1,1,5,3,3,1,1,
1157,2021-03-07 09:30:55 UTC,F,>10,EUR,1,IH,R,0,2,5,5,4,4,5,3,5,2,2,1,2,5,2,4,4,3,0,0,
318,2021-03-06 22:34:42 UTC,F,[2-10],EUR,5+,SH,U,3,2,1,5,3,5,1,3,4,5,4,3,3,5,3,4,3,3,3,3,
1982,2021-03-06 18:33:30 UTC,M,>10,EUR,1,AWB,R,0,2,4,5,5,4,4,4,5,4,2,1,5,5,3,4,3,2,0,0,
1046,2021-03-06 17:39:19 UTC,F,[1-2],EUR,1,IH,R,2,2,4,4,5,4,3,3,5,4,3,2,2,3,2,4,3,3,0,3,
1669,2021-03-06 19:16:32 UTC,M,[1-2],EUR,1,SH,PU,0,2,2,3,3,4,4,3,5,4,3,1,1,2,1,4,3,2,1,1,
2008,2021-03-06 19:47:08 UTC,M,[1-2],EUR,1,ANB,U,0,3,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,2,0,0,
315,2021-03-06 20:48:27 UTC,M,[2-10],EUR,1,SH,PU,2,2,1,3,2,5,4,5,5,5,2,3,4,3,4,3,4,3,3,3,
1228,2021-03-08 22:06:51 UTC,F,[2-10],EUR,2,SH,PU,2,2,4,4,2,4,5,5,5,4,1,1,1,1,3,3,3,3,0,3,
702,2021-03-13 14:02:36 UTC,F,[1-2],EUR,2,IH,PU,3,2,1,2,1,4,4,4,3,3,3,4,3,1,4,4,4,3,1,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 43 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1521,2021-03-15 05:02:08 UTC,M,>10,EUR,5+,IH,R,1,2,1,1,1,3,1,4,4,4,1,2,3,3,1,4,3,3,0,0,
1974,2021-03-06 18:20:57 UTC,M,<1,EUR,1,AWB,U,1,2,3,3,3,4,4,4,4,3,3,4,4,3,4,4,4,2,0,0,
245,2021-02-16 11:16:18 UTC,M,[2-10],EUR,5+,IH,R,3,2,2,2,2,4,5,5,4,2,4,2,4,2,1,4,2,3,4,4,
1622,2021-03-13 14:14:18 UTC,M,>10,EUR,2,SH,R,3,1,1,5,4,5,5,4,4,5,4,1,1,1,1,4,3,2,2,2,
1095,2021-03-06 20:10:59 UTC,F,[2-10],EUR,1,IH,R,1,2,2,2,5,5,4,5,4,2,4,4,4,4,4,4,4,3,0,0,
2334,2021-03-13 23:56:24 UTC,F,[2-10],EUR,1,AWB,R,1,1,2,5,3,4,4,4,4,4,4,3,4,2,3,4,3,2,0,0,
2359,2021-03-14 10:31:49 UTC,M,>10,EUR,1,IH,U,2,2,2,4,1,5,4,4,5,4,1,1,1,1,1,4,1,2,0,0,
1151,2021-03-07 08:31:21 UTC,F,[1-2],EUR,1,IH,R,3,2,5,5,1,5,5,3,3,3,3,1,3,1,4,3,3,3,0,3,
1079,2021-03-06 18:41:28 UTC,M,[2-10],EUR,4,SH,R,0,3,1,3,1,3,1,5,4,4,1,3,4,1,5,3,5,3,0,0,
1715,2021-03-13 15:08:12 UTC,M,[2-10],EUR,2,SH,R,2,2,4,4,3,4,4,3,4,2,2,2,2,3,2,4,4,2,1,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2680,2021-03-06 18:56:21 UTC,M,<1,EUR,2,AWB,U,2,2,1,1,1,5,3,4,5,5,1,1,1,1,4,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 18 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1025,2021-03-06 16:09:48 UTC,F,[2-10],EUR,1,IH,PU,0,2,5,5,3,5,3,3,5,2,4,1,1,3,3,3,5,3,0,0,"It's been 6 weeks since I adopted her, she came out of a human who e-navigated more than 20 and she didn't take care of herself anymore. It was the SPA that brought them to safety. So that's why I can't answer some questions."
2196,2021-03-13 15:27:30 UTC,M,[1-2],EUR,3,AWB,PU,3,1,2,4,2,4,3,3,5,4,1,1,1,1,1,4,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 20 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
553,2021-02-13 12:50:23 UTC,M,<1,EUR,5,SH,U,3,2,2,2,3,4,4,4,5,4,3,1,1,1,3,3,4,3,1,1,
3022,2021-03-13 22:36:00 UTC,F,[1-2],EUR,2,AWB,U,2,2,2,4,4,5,5,3,5,2,2,2,3,3,4,3,3,1,0,0,
2188,2021-03-13 15:10:36 UTC,M,[1-2],EUR,2,SH,PU,2,2,1,1,1,4,3,4,4,4,3,3,4,4,4,4,4,2,0,0,
806,2021-03-14 09:29:23 UTC,M,[2-10],EUR,3,IH,U,3,2,2,4,1,5,5,5,5,3,2,1,1,1,1,1,1,3,1,4,
447,2021-03-07 22:01:27 UTC,F,>10,EUR,3,SH,U,3,2,4,2,4,4,4,2,5,3,2,3,2,1,5,4,1,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 08 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2519,2021-02-13 15:53:03 UTC,M,[2-10],EUR,1,AWB,PU,2,2,2,4,3,5,5,5,5,4,1,2,2,3,2,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 33 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2480,2021-02-11 17:54:48 UTC,F,>10,EUR,5+,AWB,U,1,3,1,3,3,5,3,4,5,4,3,1,1,1,3,3,3,1,0,0,
773,2021-03-13 20:37:53 UTC,F,[2-10],EUR,2,IH,R,2,2,5,4,4,3,4,2,3,3,3,1,3,4,4,2,2,3,1,1,
83,2021-03-06 18:12:38 UTC,F,<1,EUR,1,IH,U,0,2,4,3,4,3,5,4,2,2,5,1,1,4,1,5,1,DK,0,0,
2734,2021-03-07 09:18:35 UTC,M,[1-2],EUR,2,AWB,U,1,2,1,4,4,2,2,4,4,4,1,1,1,1,1,3,4,1,0,0,
509,2021-03-14 08:13:08 UTC,F,[2-10],EUR,5+,IH,R,2,3,4,5,1,5,5,4,5,1,3,1,3,1,4,4,2,3,2,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 04 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1614,2021-03-06 18:18:55 UTC,M,[2-10],EUR,1,SH,PU,2,3,4,4,4,4,4,3,4,2,4,1,1,2,1,3,2,2,2,2,
590,2021-03-06 15:52:00 UTC,M,[2-10],EUR,1,IH,R,2,2,4,5,4,4,4,4,3,2,4,1,2,2,2,2,3,3,1,2,
87,2021-03-06 18:37:16 UTC,M,[1-2],EUR,3,ANB,R,0,3,4,3,2,4,4,4,3,2,1,1,1,2,1,4,3,DK,0,0,
2655,2021-03-06 17:48:10 UTC,M,<1,EUR,1,AWB,U,2,3,1,4,3,3,4,5,2,5,4,4,3,3,5,4,2,1,0,0,
3030,2021-03-13 23:34:30 UTC,M,>10,EUR,2,AWB,U,1,2,3,4,1,4,4,4,3,2,4,3,4,1,4,1,2,1,0,0,
1125,2021-03-06 23:40:49 UTC,F,[2-10],EUR,5,AWB,U,2,2,2,4,3,5,5,5,3,4,4,3,4,1,1,4,3,3,0,3,"doesn't like it when I lock myself in a room, the doors have to stay open all the time"
1648,2021-02-17 21:05:50 UTC,M,>10,EUR,2,SH,PU,2,2,4,4,3,2,4,4,5,4,3,1,1,1,1,4,4,2,1,1,
3018,2021-03-13 22:30:22 UTC,M,>10,EUR,1,AWB,U,2,2,4,4,3,4,3,4,4,2,3,1,1,2,2,3,4,1,0,0,
3141,2021-02-13 09:57:50 UTC,F,[1-2],EUR,1,AWB,U,0,2,4,2,3,4,5,5,2,4,4,4,3,3,5,4,5,1,0,0,
273,2021-03-13 20:46:29 UTC,M,[2-10],EUR,1,SH,R,3,2,5,5,4,3,4,2,2,1,5,3,3,5,4,3,3,3,4,4,
117,2021-03-07 18:59:53 UTC,F,[2-10],EUR,2,AWB,PU,0,3,4,3,3,5,4,4,5,4,2,1,2,2,2,4,2,DK,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
1809,2021-02-14 13:02:30 UTC,M,>10,EUR,1,AWB,U,1,2,3,4,2,4,4,4,4,4,4,2,4,1,3,4,4,2,0,0,
1174,2021-03-07 16:46:29 UTC,M,[2-10],EUR,1,IH,R,3,2,4,1,1,5,4,4,4,2,3,1,1,1,1,1,1,3,0,0,
