Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
2900,1048,2,0,9,1,0,2,0,2,4,4,4,5,4,4,5,4,2,1,1,1,1,3,3,0,0,0,291
2992,1261,2,3,9,0,1,2,2,2,1,5,2,2,1,5,5,5,2,1,1,1,1,5,5,0,0,0,291
772,1283,2,1,9,0,3,0,2,2,3,4,3,4,4,4,4,4,3,1,3,3,1,3,3,2,1,1,291
2247,1207,1,2,9,1,2,0,0,3,4,5,3,5,4,5,4,4,2,1,1,1,1,3,3,1,0,0,291
2540,216,2,2,9,0,1,1,1,2,4,4,5,4,2,1,4,4,4,1,3,1,1,4,5,0,0,0,291
719,1033,2,3,9,1,2,1,2,2,4,5,5,4,4,4,5,3,2,1,1,1,2,2,3,2,1,2,291
1584,1160,2,3,9,1,3,0,3,1,2,4,2,4,4,4,1,1,5,2,4,4,4,3,3,1,4,3,291
2913,1078,2,0,9,0,1,2,0,2,1,4,3,4,3,4,4,4,3,1,1,3,1,4,3,0,0,0,121
1720,1092,2,3,9,1,3,2,1,3,1,5,1,5,5,5,5,5,1,1,2,5,4,5,1,1,1,1,233
967,302,2,3,9,0,2,1,1,2,2,5,3,5,3,3,5,4,3,1,1,1,1,1,5,2,0,0,291
2398,1528,1,3,9,1,3,1,2,2,4,4,3,3,5,3,2,2,4,1,1,3,2,4,2,1,0,0,168
1838,223,1,1,9,0,1,2,1,2,3,4,3,5,5,5,5,5,3,1,2,3,3,4,3,1,0,0,291
2215,1115,2,3,9,0,0,2,0,2,3,3,3,5,5,5,3,4,4,1,1,1,1,4,4,1,0,0,291
2724,711,2,2,9,1,3,0,1,2,1,3,4,5,5,5,5,5,1,1,1,1,1,4,4,0,0,0,291
148,988,1,0,9,0,1,2,0,2,1,4,3,4,3,5,5,5,3,1,3,4,1,4,4,3,0,0,291
53,410,2,3,9,0,2,0,0,2,1,5,1,5,5,5,5,3,5,3,1,1,5,5,3,3,0,0,291
1839,224,2,3,9,0,2,0,0,2,2,4,2,5,4,5,5,5,2,2,2,1,1,5,5,1,0,0,291
1832,212,2,2,9,5,2,1,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,0,1,225
742,1167,1,1,9,1,2,1,3,2,4,4,1,5,3,4,5,4,5,3,3,2,2,4,5,2,1,1,291
1646,270,2,0,9,0,3,2,1,2,4,4,5,3,3,4,4,4,4,3,4,3,3,4,4,1,1,0,291
1485,1421,2,3,9,2,2,1,0,2,1,2,1,5,3,5,4,2,1,1,1,1,1,2,1,2,0,0,291
518,1459,1,3,9,2,2,1,1,2,2,4,3,5,3,5,5,5,1,1,3,3,3,3,4,2,2,3,89
1353,1130,1,1,9,5,2,1,0,3,1,4,1,5,3,5,5,5,2,1,4,1,1,4,4,2,0,0,271
1719,1088,1,1,9,0,3,1,2,2,4,5,1,4,4,3,5,3,4,1,5,5,1,2,4,1,1,0,291
566,240,1,1,9,1,2,1,2,2,1,4,1,4,4,3,4,1,4,1,4,2,3,4,1,2,1,1,291
986,353,1,2,9,1,3,1,0,2,4,3,3,3,4,4,3,2,3,1,2,3,1,2,3,2,0,0,291
971,312,1,3,9,1,2,1,0,2,3,5,3,4,4,4,4,3,3,2,4,3,3,4,2,2,0,0,46
2357,1419,1,3,9,1,3,0,0,3,1,5,1,4,2,4,5,5,1,1,1,1,1,2,3,1,0,0,291
145,981,1,3,9,1,2,1,0,3,4,2,2,4,4,4,4,1,3,2,3,3,3,3,3,3,0,0,38
2612,431,2,3,9,0,0,2,0,2,2,4,2,4,3,3,5,4,2,3,3,2,3,3,4,0,0,0,291
2277,1271,1,1,9,3,2,1,1,3,4,5,4,5,4,5,5,4,2,2,2,2,1,4,5,1,0,0,291
2325,1348,1,3,9,2,1,0,2,2,2,3,1,3,2,3,3,2,1,1,1,1,2,1,3,1,0,0,177
1036,534,1,2,9,0,3,1,0,2,2,4,4,5,3,3,5,5,3,1,3,2,3,2,3,2,0,0,291
1750,1428,2,3,9,0,1,2,2,2,5,5,3,5,5,4,4,4,4,1,1,3,1,5,4,1,1,0,291
2375,1470,2,2,9,0,0,2,0,3,2,4,1,5,5,3,5,3,1,1,1,2,1,5,4,1,0,0,291
2312,1326,2,3,9,0,1,0,0,2,2,4,3,3,5,5,5,3,4,3,4,3,4,4,4,1,0,0,291
278,1404,2,2,9,0,2,1,2,3,2,2,1,4,4,4,4,3,4,2,4,2,2,1,1,2,4,4,134
159,1079,2,0,9,0,1,1,0,2,3,3,2,4,4,4,3,3,4,2,2,1,2,2,1,3,0,0,291
960,277,1,0,9,0,2,0,1,3,5,2,5,4,4,4,5,1,1,1,1,1,3,5,4,2,0,0,291
1409,1253,2,0,9,0,3,0,1,3,2,3,1,5,4,4,5,4,1,2,3,1,3,3,3,2,0,0,291
970,310,2,2,9,0,3,2,1,1,4,5,3,3,2,2,4,4,5,1,1,3,1,4,4,2,0,0,291
2578,337,2,1,9,3,3,1,0,2,2,4,1,4,3,3,4,4,4,2,5,3,4,2,2,0,0,1,151
276,1400,2,3,9,1,3,0,3,2,1,5,1,4,4,4,2,1,4,1,2,1,1,4,3,2,4,4,138
1344,1109,1,3,9,2,2,1,1,2,2,5,2,5,4,4,5,5,2,2,5,2,3,3,3,2,0,1,291
2585,348,1,2,9,0,1,2,0,2,5,4,3,5,5,3,3,1,2,1,1,3,2,5,5,0,0,0,291
3142,160,1,1,9,0,1,2,0,3,3,3,3,3,3,1,2,1,3,1,3,3,3,1,3,0,0,0,291
1307,1006,1,3,9,2,2,1,1,3,1,5,2,5,2,2,5,4,1,1,4,1,1,5,2,2,0,0,291
147,987,1,3,9,1,2,1,0,2,4,5,3,5,5,3,5,3,4,1,2,2,1,4,5,3,0,1,291
2535,210,1,0,9,0,1,2,0,2,1,4,3,4,1,3,5,5,3,1,1,3,1,4,4,0,0,0,291
1296,982,1,0,9,0,2,1,0,2,4,4,3,3,5,5,5,5,3,1,1,3,3,5,5,2,0,0,291
152,1024,2,0,9,0,1,2,0,2,1,3,1,4,4,4,4,4,1,1,3,1,1,3,4,3,0,0,291
2613,432,2,3,9,3,3,0,1,2,4,4,2,4,5,3,5,3,2,1,1,1,1,3,4,0,0,0,149
2973,1218,1,3,9,5,1,2,1,3,3,3,1,5,5,5,5,3,2,2,2,3,3,3,3,0,0,0,291
2592,366,1,0,9,1,0,2,0,3,5,4,5,5,5,5,4,1,4,1,1,1,1,1,4,0,0,0,291
2965,1199,2,3,9,3,3,2,0,2,1,5,3,5,5,5,5,2,1,2,2,3,1,4,3,0,0,0,291
1337,1102,2,3,9,0,2,2,0,1,2,2,3,2,2,2,3,3,2,3,3,3,3,2,3,2,0,0,291
1909,433,1,3,9,3,3,0,1,2,2,3,2,5,3,4,3,4,2,2,4,2,3,4,2,1,0,0,218
2351,1403,1,3,9,0,2,1,0,2,1,4,5,5,4,3,4,5,3,1,1,3,1,4,5,1,0,0,172
2979,1225,1,3,9,1,3,1,1,1,5,4,5,5,5,3,5,1,5,1,1,1,1,5,4,0,0,0,291
1014,440,1,3,9,1,1,2,0,1,2,4,2,4,4,4,3,3,3,1,1,1,3,4,3,2,0,0,291
927,230,2,3,9,0,1,0,1,2,3,5,4,5,5,5,5,4,3,1,1,1,1,5,4,2,0,0,291
3021,1339,1,3,9,2,3,1,1,1,4,5,5,5,5,5,5,1,2,1,1,1,2,2,3,0,0,0,291
2169,995,1,3,9,2,1,0,1,2,4,4,4,5,5,4,5,2,3,1,3,1,2,4,1,1,0,0,197
983,351,2,3,9,4,2,0,1,2,3,5,2,5,3,3,5,3,3,2,3,2,3,5,3,2,0,0,45
1911,434,1,0,9,3,3,0,1,2,1,2,1,4,4,3,4,4,2,1,2,1,2,3,3,1,0,0,217
1738,1316,2,3,9,0,3,0,1,2,1,2,4,5,3,5,5,5,4,4,4,5,5,4,5,1,1,1,231
2586,349,1,3,9,1,2,1,1,2,4,4,3,4,2,3,5,2,3,1,1,1,1,4,4,0,0,0,291
1477,1399,1,0,9,1,1,2,0,2,3,4,2,4,4,2,5,4,1,1,2,1,1,3,3,2,0,0,291
166,1123,2,3,9,1,0,2,0,2,2,5,2,5,3,3,5,4,2,1,3,1,3,4,5,3,0,0,291
3057,1415,2,0,9,0,1,2,1,2,1,4,1,5,4,4,4,5,2,2,2,2,2,2,4,0,0,2,291
933,237,2,2,9,0,2,2,2,2,4,4,3,4,4,4,5,4,3,2,3,3,2,4,3,2,0,0,291
1444,1323,2,3,9,1,3,1,0,2,4,4,4,4,4,4,5,3,4,1,3,1,3,4,3,2,0,0,18
1424,1281,1,2,9,0,2,1,0,2,1,4,1,3,3,2,4,4,4,1,1,1,1,3,2,2,0,0,37
3007,1302,1,3,9,1,2,1,1,2,1,2,1,5,2,4,4,4,2,4,5,4,4,4,4,0,0,0,291
2985,1235,2,3,9,0,0,0,0,2,4,5,4,4,4,3,5,4,2,2,2,1,3,3,5,0,0,0,291
2244,1201,1,2,9,0,3,0,0,1,2,2,1,2,2,2,2,3,2,1,1,1,1,3,1,1,0,0,291
2539,213,1,0,9,0,3,2,0,2,1,5,1,5,3,5,5,5,1,1,1,1,1,1,5,0,0,0,291
2239,1175,2,3,9,1,1,2,0,2,4,3,4,4,3,4,4,1,3,1,1,2,2,3,4,1,0,0,291
2262,1232,2,3,9,0,3,1,1,1,2,5,3,4,5,3,4,5,3,2,5,4,3,4,3,1,0,1,185
165,1118,2,2,9,1,0,2,0,1,5,5,5,3,5,5,5,1,5,1,1,1,1,1,1,3,0,0,291
27,209,1,2,9,0,1,2,2,2,1,4,2,4,2,4,3,5,4,2,2,2,2,4,3,3,0,0,143
2289,1290,1,0,9,0,0,2,0,3,2,4,3,5,4,4,4,3,1,2,3,3,2,4,4,1,0,0,182
223,1412,2,0,9,0,0,2,0,3,3,3,2,3,3,3,4,4,1,1,2,1,1,3,3,3,0,0,291
980,341,1,1,9,0,2,0,0,2,1,5,1,3,4,4,3,2,4,1,2,5,4,3,4,2,0,0,291
718,1031,2,2,9,1,3,0,2,3,1,5,3,5,5,5,5,4,1,1,1,1,1,4,2,2,1,1,76
1786,107,2,2,9,2,3,2,0,2,1,2,1,5,5,2,4,5,1,2,1,1,5,1,4,1,0,0,291
2319,1335,1,3,9,3,3,2,1,3,3,4,3,4,4,2,4,4,4,1,1,2,1,1,2,1,0,0,291
3031,1362,1,2,9,1,1,2,0,2,2,4,3,4,4,4,4,4,2,1,1,1,1,3,3,0,0,0,291
991,359,1,3,9,0,2,1,1,2,1,2,1,4,5,5,4,3,3,4,5,5,2,2,4,2,0,0,44
1885,367,2,3,9,2,1,0,0,3,4,5,1,5,5,5,5,2,1,1,3,1,1,3,1,1,0,0,291
2209,1075,2,1,9,1,2,2,0,2,5,5,4,4,2,2,2,1,5,5,1,2,1,4,1,1,0,0,291
1530,1517,2,2,9,2,2,1,0,2,1,5,3,4,4,5,5,5,4,3,2,2,2,3,3,2,0,0,291
1721,1121,2,3,9,0,2,0,2,3,4,4,3,5,5,5,4,4,3,4,4,4,2,4,2,1,1,1,233
2898,1046,2,2,9,0,3,2,0,3,4,4,3,4,4,4,4,1,1,1,1,1,1,1,3,0,0,0,123
1277,941,1,1,9,5,3,0,2,2,2,4,2,5,5,4,5,5,2,1,1,1,3,4,4,2,0,0,291
2536,211,2,2,9,0,1,0,1,2,3,5,3,4,4,5,4,3,5,1,1,3,3,3,4,0,0,0,291
1835,215,2,0,9,0,2,1,0,3,1,4,3,4,3,3,5,3,2,2,2,3,4,4,4,1,0,0,291
928,231,2,3,9,0,2,1,1,2,3,2,4,5,4,4,4,4,2,3,1,3,1,5,4,2,0,0,291
31,265,2,0,9,0,2,1,0,2,4,4,2,5,5,4,5,3,2,2,3,3,4,3,2,3,0,0,291
94,627,1,3,9,1,1,2,0,2,5,5,1,3,4,1,3,3,3,1,3,1,1,3,1,3,0,0,291
179,1188,1,2,9,0,0,2,0,3,3,2,5,5,4,2,4,2,3,1,1,4,1,4,4,3,0,0,228
2241,1177,2,0,9,3,3,1,0,2,1,2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,188
155,1045,1,3,9,1,0,2,0,2,4,5,4,4,4,4,3,1,5,1,3,1,3,4,3,3,0,0,291
1310,1011,1,2,9,3,2,1,0,3,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,2,0,0,291
2541,218,1,0,9,0,1,0,0,3,4,4,3,4,3,4,4,4,2,1,3,3,2,4,2,0,0,0,291
2307,1314,2,2,9,0,3,0,0,2,2,5,3,4,4,2,5,5,5,1,5,3,3,4,1,1,0,0,180
2252,1217,1,0,9,0,2,2,0,3,2,3,2,2,3,2,1,4,2,2,2,3,4,3,3,1,0,0,187
919,214,2,3,9,1,1,0,0,3,4,3,2,4,5,5,5,3,4,1,1,1,4,2,1,2,0,3,291
931,235,2,2,9,0,3,1,0,1,1,4,3,5,5,4,3,5,4,1,2,3,2,2,2,2,0,0,291
2295,1296,2,3,9,1,3,1,0,2,5,5,5,4,5,5,5,5,4,1,1,1,1,5,4,1,0,1,291
1328,1081,2,3,9,1,2,1,0,2,3,4,3,4,4,4,5,4,3,1,1,1,2,2,3,2,0,0,291
1363,1156,1,2,9,1,1,0,1,2,1,4,1,4,2,2,2,4,1,1,4,1,4,1,4,2,0,0,291
1851,264,1,0,9,0,3,1,0,2,3,2,4,5,5,4,5,4,3,1,1,4,2,2,4,1,0,0,291
744,1176,2,3,9,0,2,0,2,2,2,2,4,4,4,4,5,4,1,2,3,4,2,4,2,2,1,1,73
2852,738,2,2,12,5,2,0,1,3,2,4,2,3,3,3,4,4,2,1,3,2,1,3,2,0,0,0,245
675,1083,2,2,12,5,1,0,2,2,5,4,5,4,4,3,5,4,5,1,3,4,4,3,5,0,1,1,80
2231,603,1,0,12,4,0,2,2,2,1,3,1,5,5,3,5,5,2,1,1,1,1,3,1,0,0,0,95
1742,1150,2,3,12,0,0,1,2,3,2,2,3,3,3,3,3,2,1,1,1,1,1,3,2,0,1,0,291
2944,561,1,3,12,2,2,0,0,2,4,4,4,4,4,2,4,2,4,1,1,1,1,4,2,1,0,0,184
136,1515,2,3,12,2,2,0,0,2,1,4,1,5,3,3,4,5,3,3,5,3,3,3,3,2,0,0,184
2049,1347,1,0,12,1,0,0,2,2,2,2,2,4,4,3,5,1,3,1,3,5,3,5,3,1,0,0,95
2852,561,1,3,12,3,0,1,1,3,2,4,2,3,3,3,4,4,2,1,3,2,1,3,2,2,0,0,67
930,563,1,2,12,1,0,1,1,3,1,1,1,5,5,5,5,5,1,1,4,1,1,1,5,0,0,0,138
1966,1251,2,3,12,3,2,0,0,0,5,2,4,5,2,4,4,4,1,3,3,4,4,5,5,1,0,0,121
2056,1414,1,3,12,5,0,2,2,2,1,4,1,5,4,3,4,4,1,1,5,5,3,4,3,1,0,1,95
1593,1368,1,1,12,1,1,2,0,2,4,4,5,3,4,4,4,3,3,3,2,1,3,3,3,1,3,4,8
1593,450,2,2,12,4,1,2,0,2,4,4,5,3,4,4,4,3,3,3,2,1,3,3,3,0,3,4,189
2084,1515,2,3,12,1,1,1,0,2,1,4,1,4,4,4,3,1,4,3,4,4,3,3,1,1,0,0,245
791,1151,1,2,12,2,1,0,2,1,3,4,2,4,4,4,5,4,4,1,5,3,2,4,1,3,1,0,245
2762,824,2,0,12,1,2,0,0,2,1,2,2,2,2,3,1,5,2,1,4,2,4,4,3,2,0,0,269
2901,831,2,2,12,0,3,0,0,2,1,2,1,5,5,5,5,5,2,1,3,1,3,5,3,2,0,0,189
2084,1354,1,3,12,4,0,0,0,2,1,4,1,4,4,4,3,1,4,3,4,4,3,3,1,3,0,0,269
1082,970,2,2,12,4,0,2,1,3,4,4,5,5,5,5,5,4,5,3,4,5,5,1,4,2,0,0,291
2054,718,2,0,12,0,1,1,2,2,1,1,1,5,5,5,4,3,2,1,2,1,5,4,4,0,0,1,65
791,1251,1,1,12,4,3,1,2,1,3,4,2,4,4,4,5,4,4,1,5,3,2,4,1,0,1,0,67
108,852,2,3,12,2,3,1,0,2,4,4,3,4,5,3,4,2,5,3,2,3,4,3,3,3,0,0,80
2084,1347,2,2,12,5,3,2,0,2,1,4,1,4,4,4,3,1,4,3,4,4,3,3,1,2,0,0,189
295,1149,1,3,12,5,0,0,2,2,1,4,4,4,4,4,4,4,4,1,1,4,4,4,4,3,3,3,65
2269,1354,1,3,12,1,1,2,2,3,4,5,2,4,5,4,5,5,2,1,1,1,1,5,2,3,0,1,291
2767,184,1,3,12,2,3,2,1,2,5,4,3,5,5,4,4,4,2,1,1,3,2,4,2,2,0,0,184
108,563,2,0,12,2,1,1,0,2,4,4,3,4,5,3,4,2,5,3,2,3,4,3,3,3,0,0,189
2049,1429,2,3,12,4,3,0,2,2,2,2,2,4,4,3,5,1,3,1,3,5,3,5,3,1,0,0,67
2439,709,1,3,12,3,0,0,0,3,1,1,3,4,3,3,2,1,2,3,1,3,3,3,2,0,1,0,67
1601,852,2,3,12,5,2,0,4,1,1,2,1,5,5,5,3,5,5,2,5,1,3,3,3,2,3,4,291
930,603,1,3,12,0,2,2,1,3,1,1,1,5,5,5,5,5,1,1,4,1,1,1,5,3,0,0,269
2054,561,2,2,12,4,3,2,2,2,1,1,1,5,5,5,4,3,2,1,2,1,5,4,4,3,0,1,184
295,945,1,1,12,5,0,1,2,2,1,4,4,4,4,4,4,4,4,1,1,4,4,4,4,0,3,3,138
213,824,2,1,12,3,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,0,0,0,67
618,852,1,0,12,2,3,0,2,2,4,4,3,5,4,3,5,3,4,1,1,1,1,3,1,1,1,1,291
2205,603,2,2,12,4,1,1,2,1,2,4,1,5,4,4,3,3,4,1,3,1,3,3,4,2,0,0,138
2942,1071,1,1,12,3,0,2,2,2,4,4,5,4,5,5,2,2,4,1,1,1,3,4,2,2,0,0,245
2229,1145,2,1,12,5,3,1,2,2,5,5,2,5,3,3,4,3,3,1,3,1,1,1,1,1,0,0,95
1857,921,2,1,12,4,3,0,0,2,2,2,1,3,4,3,5,1,3,1,3,1,1,4,4,3,0,0,67
1742,234,2,1,12,0,2,2,2,3,2,2,3,3,3,3,3,2,1,1,1,1,1,3,2,2,1,0,8
581,1429,2,0,12,4,1,2,2,3,5,5,3,5,5,4,2,3,5,1,5,4,1,3,1,0,1,3,95
67,234,1,0,12,3,3,1,0,3,1,2,1,5,5,5,5,5,1,3,4,4,4,5,2,0,0,0,121
295,774,2,3,12,3,0,2,2,2,1,4,4,4,4,4,4,4,4,1,1,4,4,4,4,3,3,3,138
816,774,1,1,12,3,3,0,3,2,1,3,3,5,5,4,4,5,1,1,1,1,1,4,2,2,1,0,138
675,234,2,2,12,4,3,0,2,2,5,4,5,4,4,3,5,4,5,1,3,4,4,3,5,3,1,1,121
835,1151,1,0,12,3,2,2,3,2,2,4,1,3,4,3,4,4,2,1,3,3,4,3,3,0,1,2,80
1082,718,1,3,12,2,2,2,1,3,4,4,5,5,5,5,5,4,5,3,4,5,5,1,4,1,0,0,138
2763,1289,1,2,12,3,0,2,1,2,4,5,3,5,5,5,5,2,2,1,2,3,2,4,2,1,0,0,80
67,1501,2,1,12,4,1,0,0,3,1,2,1,5,5,5,5,5,1,3,4,4,4,5,2,3,0,0,8
1359,509,2,0,12,0,3,1,0,2,3,3,3,5,5,5,5,5,3,3,4,3,3,4,4,3,0,0,245
2049,450,1,2,12,5,2,2,2,2,2,2,2,4,4,3,5,1,3,1,3,5,3,5,3,0,0,0,239
1503,1150,1,0,12,2,3,1,1,2,1,2,4,5,3,4,2,3,5,4,3,3,4,2,5,2,0,0,291
2852,523,2,2,12,2,0,1,1,3,2,4,2,3,3,3,4,4,2,1,3,2,1,3,2,2,0,0,269
1964,1414,2,0,12,3,0,1,0,3,1,2,2,5,5,4,5,4,1,3,5,4,4,4,5,0,0,0,138
1143,93,2,1,12,3,3,1,0,2,1,4,1,4,2,4,5,5,2,4,2,2,2,4,4,1,0,0,239
213,523,1,2,12,4,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,0,0,0,138
1732,1145,1,1,12,1,3,1,2,2,4,4,3,5,4,4,4,3,2,1,1,1,1,4,3,3,1,1,239
622,1083,1,2,12,2,0,1,2,2,4,4,4,5,5,5,5,5,2,1,3,1,1,4,4,1,1,0,65
930,1053,1,2,12,2,3,0,1,3,1,1,1,5,5,5,5,5,1,1,4,1,1,1,5,1,0,0,65
1503,603,1,1,12,1,3,1,1,2,1,2,4,5,3,4,2,3,5,4,3,3,4,2,5,0,0,0,291
2160,93,2,1,12,2,0,1,3,2,3,2,2,2,2,2,2,2,1,1,2,2,3,3,3,2,0,0,245
791,563,2,0,12,3,2,0,2,1,3,4,2,4,4,4,5,4,4,1,5,3,2,4,1,1,1,0,189
108,793,1,1,12,4,2,2,0,2,4,4,3,4,5,3,4,2,5,3,2,3,4,3,3,1,0,0,184
1967,1448,1,2,12,0,2,1,1,2,3,4,4,4,4,1,5,3,1,1,1,3,3,4,1,3,0,0,184
2229,281,2,0,12,1,2,1,2,2,5,5,2,5,3,3,4,3,3,1,3,1,1,1,1,1,0,0,189
581,1449,2,3,12,5,1,1,2,3,5,5,3,5,5,4,2,3,5,1,5,4,1,3,1,0,1,3,189
1359,565,1,3,12,4,2,2,0,2,3,3,3,5,5,5,5,5,3,3,4,3,3,4,4,0,0,0,95
295,774,2,1,12,1,2,2,2,2,1,4,4,4,4,4,4,4,4,1,1,4,4,4,4,3,3,3,80
136,1515,1,0,12,1,1,1,0,2,1,4,1,5,3,3,4,5,3,3,5,3,3,3,3,2,0,0,269
581,788,2,3,12,1,0,0,2,3,5,5,3,5,5,4,2,3,5,1,5,4,1,3,1,0,1,3,8
2759,565,1,3,12,1,3,1,0,2,5,5,3,5,5,4,5,3,4,1,1,2,1,3,3,0,0,0,239
1732,970,1,1,12,5,3,2,2,2,4,4,3,5,4,4,4,3,2,1,1,1,1,4,3,0,1,1,138
1913,1448,1,0,12,3,1,2,2,3,2,4,2,5,4,4,5,5,1,1,3,1,2,2,4,0,0,0,8
2762,281,2,3,12,2,0,0,0,2,1,2,2,2,2,3,1,5,2,1,4,2,4,4,3,0,0,0,239
622,1254,2,2,12,4,0,0,2,2,4,4,4,5,5,5,5,5,2,1,3,1,1,4,4,0,1,0,65
2901,709,2,1,12,4,1,0,0,2,1,2,1,5,5,5,5,5,2,1,3,1,3,5,3,2,0,0,95
1143,1501,2,2,12,4,2,1,0,2,1,4,1,4,2,4,5,5,2,4,2,2,2,4,4,2,0,0,8
108,709,1,3,12,3,2,0,0,2,4,4,3,4,5,3,4,2,5,3,2,3,4,3,3,1,0,0,239
122,630,1,2,12,3,3,2,0,2,3,4,3,5,5,5,5,5,1,3,1,3,3,1,1,3,0,0,95
793,1429,1,3,12,5,2,0,2,2,2,4,3,4,4,4,4,5,2,2,2,2,4,4,2,1,1,4,138
2942,1448,2,2,12,0,0,1,2,2,4,4,5,4,5,5,2,2,4,1,1,1,3,4,2,3,0,0,65
1143,1142,1,3,12,3,0,1,0,2,1,4,1,4,2,4,5,5,2,4,2,2,2,4,4,2,0,0,184
793,93,1,0,12,1,2,1,2,2,2,4,3,4,4,4,4,5,2,2,2,2,4,4,2,3,1,4,245
2231,1515,2,3,12,5,0,2,2,2,1,3,1,5,5,3,5,5,2,1,1,1,1,3,1,2,0,0,245
1964,739,1,3,12,5,1,1,0,3,1,2,2,5,5,4,5,4,1,3,5,4,4,4,5,3,0,0,67
2160,252,2,2,12,0,0,0,3,2,3,2,2,2,2,2,2,2,1,1,2,2,3,3,3,2,0,0,8
295,1501,1,3,12,4,3,1,2,2,1,4,4,4,4,4,4,4,4,1,1,4,4,4,4,1,3,3,65
2663,793,2,3,12,0,0,1,1,3,1,3,4,4,3,4,3,4,4,3,4,4,3,3,4,2,0,1,95
1526,566,2,0,12,0,1,1,1,1,5,5,5,3,5,3,3,1,5,2,2,5,3,5,3,0,0,0,184
2762,1449,1,3,12,4,1,1,0,2,1,2,2,2,2,3,1,5,2,1,4,2,4,4,3,2,0,0,121
1732,1151,2,0,12,3,1,2,2,2,4,4,3,5,4,4,4,3,2,1,1,1,1,4,3,2,1,1,189
2288,1501,2,0,12,5,3,0,2,1,4,2,1,3,4,3,2,2,4,1,4,4,4,3,4,3,0,0,8
595,387,2,1,12,0,0,0,3,3,5,5,5,5,4,3,5,2,5,2,2,2,2,4,4,3,1,4,67
1742,387,2,2,12,3,3,0,2,3,2,2,3,3,3,3,3,2,1,1,1,1,1,3,2,1,1,0,121
136,566,2,2,12,5,2,1,0,2,1,4,1,5,3,3,4,5,3,3,5,3,3,3,3,1,0,0,67
1732,1515,1,3,12,3,1,0,2,2,4,4,3,5,4,4,4,3,2,1,1,1,1,4,3,2,1,1,80
2056,1151,1,0,12,1,3,0,2,2,1,4,1,5,4,3,4,4,1,1,5,5,3,4,3,3,0,1,291
835,234,2,1,12,2,2,2,3,2,2,4,1,3,4,3,4,4,2,1,3,3,4,3,3,1,1,2,121
2901,709,2,2,12,5,0,1,0,2,1,2,1,5,5,5,5,5,2,1,3,1,3,5,3,3,0,0,95
2049,776,2,0,12,4,1,0,2,2,2,2,2,4,4,3,5,1,3,1,3,5,3,5,3,3,0,0,245
1857,561,1,3,12,0,3,0,0,2,2,2,1,3,4,3,5,1,3,1,3,1,1,4,4,0,0,0,67
387,1071,1,3,12,0,2,0,3,2,3,2,2,5,5,5,5,2,4,1,5,4,2,4,2,2,2,2,138
1964,565,1,2,12,0,3,0,0,3,1,2,2,5,5,4,5,4,1,3,5,4,4,4,5,1,0,0,67
581,603,1,0,12,4,1,0,2,3,5,5,3,5,5,4,2,3,5,1,5,4,1,3,1,1,1,3,291
791,921,1,3,12,0,3,2,2,1,3,4,2,4,4,4,5,4,4,1,5,3,2,4,1,3,1,0,8
2084,1501,2,1,12,4,1,2,0,2,1,4,1,4,4,4,3,1,4,3,4,4,3,3,1,3,0,0,189
2160,1053,1,1,12,0,2,0,3,2,3,2,2,2,2,2,2,2,1,1,2,2,3,3,3,0,0,0,269
213,146,1,3,12,3,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,0,0,0,245
387,566,1,1,12,1,2,0,3,2,3,2,2,5,5,5,5,2,4,1,5,4,2,4,2,0,2,2,80
2914,1071,2,2,12,3,0,2,0,2,1,4,1,5,4,3,4,3,2,2,2,1,2,3,3,0,0,0,138
2231,774,1,2,12,3,2,1,2,2,1,3,1,5,5,3,5,5,2,1,1,1,1,3,1,3,0,0,67
1742,509,2,3,12,4,0,1,2,3,2,2,3,3,3,3,3,2,1,1,1,1,1,3,2,2,1,0,184
387,184,1,3,12,2,0,1,3,2,3,2,2,5,5,5,5,2,4,1,5,4,2,4,2,0,2,2,291
1018,1429,1,2,12,1,3,2,0,2,3,4,2,4,4,4,4,3,4,1,1,1,1,3,3,1,0,0,189
213,738,1,3,12,1,0,1,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,0,0,0,95
1359,1254,2,3,12,3,3,2,0,2,3,3,3,5,5,5,5,5,3,3,4,3,3,4,4,0,0,0,138
1503,184,1,3,12,0,1,2,1,2,1,2,4,5,3,4,2,3,5,4,3,3,4,2,5,3,0,0,138
2084,709,2,0,12,1,2,0,0,2,1,4,1,4,4,4,3,1,4,3,4,4,3,3,1,1,0,0,65
1018,1083,1,0,12,1,1,0,0,2,3,4,2,4,4,4,4,3,4,1,1,1,1,3,3,1,0,0,80
295,234,2,0,12,0,0,1,2,2,1,4,4,4,4,4,4,4,4,1,1,4,4,4,4,2,3,3,239
